Full Name,Nurse Number,Nurse Type,Nurse Department,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
Mariano Ashton,268,RN,Critical Care,0,0,1,0,0,0,1,1,1,2,0,2,2,1,0,1,0,0,2,0,1,1,2,0,0,1,0,2,0,0,0,1,2,0,2,2,1,2,2,1,1,1
Eldred Eileen,269,RN,Oncology,2,1,2,1,2,1,0,1,1,0,0,1,2,0,1,2,0,1,0,0,1,2,2,0,1,1,2,2,2,2,2,1,0,1,2,1,2,0,1,2,0,0
Selma Mamie,270,LPN,Midwife,2,2,0,2,2,2,1,1,1,1,0,2,1,1,2,2,0,2,2,2,0,0,2,2,2,1,2,0,2,0,2,1,0,2,0,0,1,0,2,2,0,1
Loraine Gustav,271,LPN,Family,2,1,2,0,2,1,0,0,0,0,1,1,1,0,2,0,2,1,0,0,2,2,2,1,2,1,1,1,1,2,2,2,2,0,2,0,1,0,2,2,1,2
Christin Harold,272,NA,Surgery,0,1,1,0,1,1,2,1,1,1,1,1,1,1,0,1,0,2,1,1,1,1,0,1,0,2,1,2,2,0,1,0,0,2,2,0,2,1,0,2,2,1
Reuben Lidia,273,LPN,Oncology,1,2,2,1,1,0,0,0,1,0,2,1,0,2,1,0,2,0,0,0,1,1,0,2,0,1,2,2,1,0,2,0,2,1,0,1,2,2,1,1,2,0
Leeroy Terence,274,LPN,Labor,1,2,1,1,0,2,0,0,0,0,0,0,2,2,1,0,0,2,2,1,2,2,1,1,0,1,2,2,2,1,2,1,2,2,1,1,0,0,1,2,0,1
Josh Brook,275,NA,Forensic,1,1,2,2,2,2,1,1,2,2,0,0,0,1,1,2,0,1,2,1,1,2,2,1,1,0,1,1,2,1,2,0,1,1,0,1,1,1,1,1,0,2
Brianna Kay,276,RN,Critical Care,2,1,0,1,2,0,0,2,1,2,1,0,0,1,2,2,1,2,0,0,2,2,1,2,0,2,1,0,0,1,1,2,0,0,1,1,0,0,2,1,0,2
Quinn Rylee,277,LPN,Labor,2,1,1,1,2,2,2,0,0,1,0,0,0,2,1,1,1,2,2,0,1,1,2,1,2,0,2,1,1,2,2,0,0,0,0,0,2,1,0,1,2,2
Irvin Ottie,278,RN,Critical Care,1,0,1,2,0,2,1,0,0,2,2,1,0,1,1,0,0,1,2,2,1,0,0,2,1,2,0,2,0,2,1,0,1,0,2,2,2,2,1,0,0,2
Meyer Agatha,279,RN,Pediatric,1,2,0,1,1,0,2,0,0,0,2,1,1,0,2,0,0,1,1,2,1,1,2,0,2,1,0,2,0,2,0,2,1,0,0,1,0,0,2,1,2,0
Ida Frederick,280,RN,Labor,1,1,2,0,1,1,1,0,2,2,1,1,1,0,1,0,2,1,1,1,1,0,1,0,2,0,0,0,0,1,1,1,0,0,2,0,0,0,2,2,1,0
Leola Shelton,281,NA,Surgery,1,0,0,1,0,2,0,1,1,1,1,2,0,0,2,0,0,0,0,2,1,2,1,0,0,2,0,0,0,0,1,0,2,2,2,0,2,2,0,1,0,0
Lemuel Harvey,282,LPN,Forensic,0,2,2,2,0,0,2,0,2,2,1,1,0,2,0,1,0,0,0,0,0,2,1,1,0,1,0,0,0,2,1,2,1,2,2,2,1,0,1,2,0,1
Nolan Juliet,283,LPN,Labor,1,2,2,0,2,2,1,2,1,1,0,2,1,0,1,0,0,0,2,0,0,2,1,1,1,2,0,0,1,2,0,2,1,1,0,2,2,2,1,1,1,2
Shad Olga,284,LPN,Mental Health,1,2,1,0,0,0,2,2,0,0,2,0,0,2,0,1,0,1,0,2,1,1,2,2,1,2,1,0,0,2,1,2,1,1,1,2,2,1,0,1,2,1
Vincent Esther,285,RN,Forensic,2,1,0,0,0,2,0,0,1,2,2,0,2,0,2,2,1,0,2,1,1,0,1,1,2,2,2,2,1,0,1,0,0,2,2,2,0,1,2,2,0,0
Germaine Wayman,286,NA,Labor,1,0,1,2,0,0,0,1,2,2,2,2,2,0,2,2,0,2,1,1,2,0,2,2,0,1,0,1,1,1,1,0,2,1,2,2,1,2,1,2,1,2
Minda Elayne,287,LPN,Family,2,1,0,1,0,0,0,2,0,1,2,2,1,1,0,0,1,0,1,2,2,1,1,0,0,2,2,2,0,1,0,2,2,1,1,2,0,1,1,0,0,2
Letitia Henry,288,NA,Forensic,1,0,2,1,1,2,1,2,1,0,2,1,1,1,1,2,0,0,1,1,0,2,1,1,0,2,2,2,1,1,1,0,2,1,0,2,2,2,2,1,2,2
Morgan Ismael,289,RN,Midwife,0,1,2,0,0,2,0,1,1,0,2,0,0,0,2,1,0,0,2,1,1,1,1,0,2,2,2,0,2,1,2,0,1,1,1,0,1,1,1,2,0,2
Sebastian Lee,290,LPN,Forensic,2,0,1,0,2,1,2,2,2,2,1,0,0,0,2,0,2,1,1,2,1,0,0,1,2,1,0,0,1,1,0,1,0,0,2,0,1,1,1,1,1,0
Randal Merri,291,LPN,Oncology,0,1,2,2,2,1,0,0,0,2,0,0,1,1,1,0,2,2,1,1,1,1,0,1,1,0,2,0,2,0,1,2,0,2,2,0,2,0,1,1,2,0
Donovan Alden,292,RN,Labor,2,0,1,0,1,1,0,1,1,0,2,1,0,0,0,1,0,1,2,1,1,1,0,1,1,1,0,1,0,2,2,2,0,2,2,0,1,2,0,0,2,0
Elroy Joana,293,NA,Mental Health,1,1,1,0,1,0,0,2,0,2,2,0,2,1,1,0,0,2,2,1,1,2,1,2,2,0,2,0,1,0,2,0,1,0,2,0,0,2,2,2,1,0
Antone Robert,294,LPN,Mental Health,2,1,1,0,0,2,1,0,0,1,1,1,0,2,2,1,2,1,0,2,1,0,1,1,0,0,2,2,0,2,1,1,0,0,1,1,2,2,2,1,1,0
Georgette Anaya,295,RN,Pediatric,2,0,0,1,2,0,1,0,0,1,1,2,2,2,0,1,2,1,0,0,1,1,2,1,0,1,1,0,2,2,1,1,1,0,2,0,2,0,2,1,0,0
Vergil Luke,296,RN,Oncology,2,2,0,0,0,1,2,1,1,1,2,0,2,2,0,2,2,1,1,1,2,1,1,0,0,0,0,0,0,0,2,1,1,0,1,1,0,1,1,0,1,1
Pedro Josh,297,LPN,Surgery,0,1,1,2,0,1,2,1,0,2,0,0,0,1,0,1,1,2,2,1,2,1,0,1,1,1,1,2,1,0,0,0,0,1,0,1,0,1,1,1,1,2
Francesca Alphonse,298,RN,Mental Health,0,2,1,2,2,1,2,2,2,2,2,2,0,1,0,0,1,2,0,1,1,1,0,1,0,0,1,2,2,2,2,1,0,0,0,1,0,2,1,0,1,1
Giles Rae,299,LPN,Labor,0,2,0,1,0,2,0,0,1,1,0,2,2,0,1,2,0,0,2,2,2,1,1,0,1,1,0,2,2,1,1,1,0,1,0,0,0,0,1,2,0,1
Jess George,300,NA,Midwife,1,2,1,0,0,2,1,2,1,2,1,2,2,0,0,2,2,2,2,2,0,0,0,0,0,1,0,2,1,1,0,0,2,1,0,0,0,2,1,2,0,0
Joey Khalid,301,LPN,Surgery,1,1,1,2,0,1,0,2,2,0,2,0,0,1,0,1,1,2,2,0,1,2,2,1,1,0,2,1,2,2,1,0,0,1,0,1,2,1,1,2,0,1
Racheal Derik,302,LPN,Forensic,1,2,0,1,1,1,2,2,1,1,0,1,0,0,2,1,0,1,1,2,1,0,1,2,1,2,0,2,1,0,1,2,1,1,0,2,0,2,2,2,2,0
Tracy Nolan,303,NA,Oncology,0,2,1,1,1,0,2,0,2,1,0,1,0,2,0,2,0,0,1,0,0,1,2,2,2,1,2,1,0,0,2,1,0,0,1,2,2,2,0,0,2,2
Preston Jesse,304,LPN,Surgery,1,2,0,0,0,2,1,2,2,0,0,1,1,1,0,1,0,1,1,1,2,2,0,1,2,2,2,1,2,2,0,0,2,2,0,2,0,0,2,2,0,0
Alene Adolphus,305,RN,Mental Health,1,2,0,0,2,0,2,1,2,0,2,1,1,0,0,1,0,1,0,2,2,1,0,1,2,2,0,2,0,2,0,0,1,2,2,1,1,2,0,1,1,2
Jeffery Thelma,306,LPN,Forensic,1,1,1,1,1,1,2,1,2,2,1,2,1,0,2,1,2,2,2,2,2,2,2,1,2,0,1,0,0,2,2,2,1,0,2,1,2,2,0,0,1,2
Guillermo Nona,307,NA,Midwife,2,0,1,1,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,2,2,1,2,0,1,2,2,0,2,0,1,2,0,0,2,0,0,1,2,1,2
Tony Thelma,308,LPN,Mental Health,1,0,0,1,0,0,0,1,0,0,0,0,2,2,0,2,1,0,1,1,2,2,2,1,2,0,1,1,1,0,2,2,0,1,0,0,1,0,0,1,1,0
Lesley Colleen,309,LPN,Family,0,0,0,1,0,1,1,2,0,1,0,2,0,0,1,1,0,0,1,1,0,0,0,0,1,1,1,1,2,1,1,2,2,2,0,0,1,1,1,1,0,2
Cyril Frank,310,LPN,Pediatric,2,2,1,2,0,0,2,1,2,0,0,1,0,2,0,2,0,2,2,0,2,2,2,0,0,2,2,0,1,1,2,0,2,1,0,2,0,1,2,2,1,0
Kadin Magdalene,311,LPN,Family,0,1,2,0,2,2,0,2,2,2,1,2,2,1,1,2,1,1,1,1,2,2,0,2,2,1,0,0,2,1,0,1,0,0,1,2,1,1,0,1,1,0
Moises Steve,312,NA,Forensic,2,2,1,1,0,2,2,2,0,2,2,1,1,0,1,1,2,1,0,2,2,1,0,1,2,2,0,2,2,0,2,1,1,0,0,2,1,1,1,0,0,1
Zelma Hurley,313,RN,Labor,2,0,2,0,1,2,1,0,0,1,0,2,1,2,2,2,0,1,1,0,2,2,0,1,1,0,0,2,1,0,2,2,0,2,0,2,2,0,0,1,2,2
Harland Ricardo,314,RN,Pediatric,1,2,0,1,0,2,2,0,1,0,2,0,0,0,1,2,2,2,2,2,0,0,0,0,2,1,0,1,0,1,0,1,0,0,1,1,0,0,1,2,0,1
Myrtice Lucien,315,NA,Forensic,2,1,0,2,0,1,2,1,0,1,2,0,2,1,2,0,1,1,0,1,2,2,2,0,1,0,0,2,1,2,0,1,2,0,2,0,0,1,0,1,2,1
Leonard Rosanna,316,LPN,Pediatric,0,2,0,1,1,0,0,2,0,0,1,2,1,2,1,2,1,2,0,2,0,1,1,1,2,1,1,0,1,0,1,1,2,1,1,2,2,2,2,2,2,0
Louis Green,317,RN,Mental Health,0,0,1,2,2,1,2,2,0,1,2,0,2,1,2,0,2,1,1,1,0,2,0,1,1,1,0,0,1,2,0,2,1,1,1,2,0,1,1,1,2,2
Rachael Gracie,318,LPN,Mental Health,2,0,1,2,0,2,1,2,0,0,1,2,0,0,0,0,2,2,0,0,2,0,0,2,0,0,1,1,1,1,1,0,2,1,0,0,2,1,0,0,1,0
Shelba Muhammad,319,LPN,Midwife,2,2,2,0,1,0,2,1,0,0,1,2,1,0,1,1,2,0,0,0,0,0,0,1,1,1,0,0,2,2,0,2,0,2,2,1,2,1,2,1,1,1
Erwin Tosha,320,LPN,Mental Health,0,0,0,1,0,2,1,1,2,1,1,2,1,0,2,0,1,0,1,0,0,0,2,2,0,2,1,2,1,2,2,2,1,2,2,0,1,1,0,2,2,0
Annamae Isaac,321,LPN,Midwife,2,1,2,0,2,0,0,2,0,2,1,1,1,2,0,1,0,0,1,2,0,0,2,1,1,1,1,1,0,1,2,2,2,2,1,2,1,1,1,2,1,0
Mark Aubree,322,RN,Oncology,1,0,1,0,2,0,2,2,1,0,2,0,2,1,2,0,1,1,0,1,2,0,2,1,2,0,0,1,2,0,0,1,1,2,1,0,0,1,0,1,1,0
Ramiro Matthew,323,RN,Midwife,0,0,1,0,2,0,0,1,2,1,0,0,0,2,2,0,0,0,2,2,0,1,2,0,0,0,0,1,2,0,2,1,2,0,1,2,1,2,1,1,1,2
Glenn Rose,324,LPN,Surgery,1,0,1,0,0,0,0,2,1,1,2,1,2,0,0,1,2,1,1,0,1,1,0,0,0,0,1,0,2,0,1,0,2,2,2,1,1,1,0,0,1,2
Sabrina Simeon,325,NA,Family,0,0,2,1,0,2,1,1,2,0,1,1,2,0,0,2,0,2,2,2,1,2,0,0,1,0,1,0,1,2,2,1,2,0,2,2,1,2,1,1,2,1
Judith Delfina,326,RN,Forensic,0,2,1,2,1,1,2,2,1,0,0,2,2,0,1,1,1,1,2,0,2,1,1,0,2,1,0,0,0,1,1,1,1,1,1,0,1,0,1,2,2,1
Danyelle Johnny,327,NA,Midwife,0,1,0,0,0,0,1,1,0,0,1,1,1,2,1,0,1,2,2,1,0,1,0,2,2,0,1,1,0,1,0,2,0,1,2,1,2,1,2,1,1,1
Llewellyn Kamron,328,NA,Family,0,0,1,2,0,2,1,1,1,2,2,1,1,0,0,1,0,0,2,1,2,1,1,1,0,0,2,1,1,0,2,1,1,0,2,0,2,0,0,2,2,2
Shirley Joel,329,LPN,Mental Health,0,1,0,1,2,0,2,1,0,0,1,1,2,0,2,2,2,1,1,1,1,1,0,0,2,1,1,2,1,0,0,1,1,2,2,1,1,2,0,2,1,2
Wanda Francisca,330,LPN,Forensic,1,2,0,2,1,1,1,0,2,2,2,2,0,1,1,2,0,2,0,1,1,2,1,0,1,0,1,1,1,0,2,2,1,2,1,1,1,0,0,1,0,2
Jesse Shayna,331,RN,Pediatric,2,0,1,2,2,1,1,0,0,0,1,2,0,2,1,2,2,1,2,2,1,1,2,0,0,1,2,2,0,2,0,1,0,2,1,0,1,1,0,0,0,0
Nathanael Bernie,332,RN,Labor,1,2,0,2,0,2,2,0,1,1,1,2,1,1,0,0,1,2,2,2,2,2,2,2,2,0,2,2,1,1,0,1,2,1,1,2,1,0,0,1,1,1
Wilton Gwendolyn,333,RN,Family,1,1,1,1,2,2,1,1,1,2,1,1,2,2,2,2,0,2,2,1,1,2,1,0,2,1,0,1,1,2,0,0,0,1,0,0,2,2,0,1,2,1
Rosina Cleo,334,NA,Midwife,0,2,2,1,0,1,0,2,2,2,1,1,1,2,2,0,0,2,0,1,0,1,1,2,1,0,1,0,0,1,0,1,1,1,0,2,2,2,0,0,2,0
Kristopher Coty,335,RN,Pediatric,2,1,2,0,2,0,1,1,1,0,2,2,2,0,2,1,2,2,2,0,1,0,2,0,0,2,2,0,0,2,0,2,2,0,2,0,0,0,0,1,2,0
Lucretia Alvie,336,RN,Surgery,1,1,1,0,1,2,0,2,1,2,0,1,0,2,2,0,0,2,1,0,0,2,2,2,1,0,1,2,1,1,0,2,0,0,1,2,2,2,0,0,2,0
Wardell Lockie,337,RN,Mental Health,0,0,2,1,1,0,0,0,2,0,0,0,2,0,1,2,2,2,2,1,0,2,1,0,1,0,0,1,1,2,0,0,0,2,0,2,0,0,1,0,2,2
Terri Dolores,338,RN,Mental Health,2,2,1,1,0,0,2,1,2,1,1,2,1,1,1,0,0,2,1,1,0,0,0,0,1,1,0,2,0,2,2,2,0,0,2,1,1,1,1,0,0,2
Rafael Eulalie,339,RN,Forensic,0,0,2,2,2,0,2,1,2,1,2,1,0,2,1,2,2,0,1,0,1,1,0,1,2,2,1,0,1,0,2,2,2,0,1,0,2,2,1,2,0,1
Bonnie Rosendo,340,NA,Critical Care,2,2,0,1,0,0,2,0,1,2,0,1,2,1,1,1,0,1,0,1,1,2,2,1,1,2,1,2,0,0,2,0,2,2,2,2,1,0,1,2,0,1
Sophia Glen,341,NA,Forensic,0,1,1,2,0,2,1,0,0,2,2,2,0,0,2,1,0,0,1,2,0,2,0,0,1,1,2,1,2,2,2,0,2,2,1,2,0,0,2,2,0,0
Trina Damion,342,NA,Family,0,1,2,1,2,2,0,2,1,2,2,2,0,2,0,2,1,1,1,1,2,1,2,0,1,2,2,0,1,0,1,1,1,0,1,1,1,2,1,2,0,2
Doris Marcos,343,NA,Midwife,0,2,0,0,2,1,2,0,0,0,1,1,2,0,1,2,0,2,2,0,1,0,0,0,0,1,1,0,2,2,0,0,2,1,0,1,2,0,0,1,0,2
Lionel Andy,344,RN,Oncology,0,0,2,2,0,1,0,1,1,1,1,1,2,1,1,1,0,0,1,1,2,1,0,2,2,2,0,1,2,0,0,1,1,2,0,1,2,0,2,1,2,2
Shirley Laurence,345,RN,Critical Care,0,0,1,0,1,0,0,2,2,2,2,2,0,0,2,1,2,1,1,1,1,2,0,1,0,0,1,2,0,0,2,0,2,0,1,2,0,1,0,2,1,1
King Charlene,346,RN,Forensic,2,0,1,2,0,0,0,0,1,2,2,0,0,2,1,2,2,2,0,2,1,1,1,0,1,2,2,2,0,0,2,2,1,0,1,1,2,1,2,2,1,0
Rosalyn Eugenia,347,RN,Labor,0,2,1,1,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,2,0,2,1,1,0,1,1,0,2,1,0,2,0,2,1,2,2,0,1,1,1
Leon Napoleon,348,LPN,Mental Health,1,1,1,0,0,1,2,2,2,1,0,2,0,0,0,1,2,2,2,0,2,2,1,1,0,1,1,2,2,2,2,0,1,2,0,2,0,2,1,1,1,0
Elwyn Alberto,349,RN,Midwife,1,1,2,1,0,1,0,2,2,2,0,0,1,2,1,1,0,0,1,2,1,1,1,0,2,2,2,2,1,2,2,1,0,1,2,1,2,0,2,0,2,2
Santos Kimberly,350,NA,Midwife,1,1,0,2,0,2,1,0,1,0,2,1,0,0,1,1,1,1,2,2,1,2,2,2,0,1,0,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0
Leta Amalia,351,RN,Surgery,2,1,2,1,1,1,2,1,1,1,1,0,0,2,2,0,1,1,1,1,1,1,0,1,0,2,1,1,2,0,0,1,0,0,0,1,0,0,2,2,0,2
Nelda Clara,352,RN,Pediatric,2,2,0,2,1,1,1,1,2,2,2,1,0,2,0,1,0,0,1,0,2,0,2,1,1,2,1,0,1,1,2,1,1,2,2,1,0,0,0,1,0,2
Karl Dana,353,RN,Surgery,1,1,2,2,2,1,2,0,2,0,2,2,1,1,2,1,0,0,1,1,0,1,0,1,0,2,2,2,2,2,1,0,2,1,2,1,0,2,2,0,0,0
Joshua Alene,354,NA,Labor,2,1,2,2,1,0,2,0,1,2,0,2,1,1,0,2,0,0,0,1,0,0,2,2,0,2,1,1,0,0,0,0,0,2,0,0,2,0,2,0,2,2
Sharon Lourdes,355,LPN,Critical Care,0,2,0,0,0,0,0,1,0,0,2,1,1,0,2,1,1,1,0,0,1,2,1,0,1,0,2,0,2,2,1,0,0,0,1,2,0,0,2,0,1,1
Corene Martina,356,NA,Midwife,2,2,2,0,2,2,0,1,1,0,0,2,1,1,0,0,0,1,0,2,1,2,0,2,1,2,0,2,2,0,0,1,0,2,1,0,0,2,1,2,0,1
Garry Casimer,357,RN,Forensic,2,2,0,2,1,2,2,2,0,1,0,2,1,2,0,0,2,0,1,0,2,0,1,1,0,2,0,1,2,2,0,0,2,2,1,1,2,2,1,1,0,0
Terese Dexter,358,NA,Surgery,2,1,0,0,0,2,1,2,2,2,1,1,1,2,1,2,1,2,1,0,1,1,1,2,1,1,2,2,1,0,0,0,1,1,2,1,2,1,2,0,1,2
Steven Suzanne,359,RN,Forensic,2,1,1,1,2,0,1,2,0,2,2,0,0,0,0,0,0,2,1,1,2,0,1,0,2,2,1,1,1,0,2,1,2,1,2,1,1,2,1,1,0,1
Sigmund Carol,360,LPN,Midwife,1,2,1,0,2,0,1,1,1,0,0,2,0,2,1,1,0,1,1,0,1,2,1,1,1,2,0,0,1,1,1,0,0,0,1,2,1,1,2,0,0,2
Katelin Flossie,361,LPN,Family,0,0,0,1,2,1,2,1,1,1,2,0,2,1,0,1,2,2,2,2,1,2,0,0,1,0,2,0,1,2,2,1,2,1,1,1,0,1,2,1,2,2
Hobert Loretta,362,NA,Labor,1,0,0,0,2,0,0,2,2,2,0,0,1,1,0,1,0,2,0,0,1,1,0,2,1,2,0,1,0,2,2,0,1,1,2,2,0,1,2,0,2,2
Francisco Shon,363,NA,Pediatric,0,1,0,2,0,1,0,0,2,2,0,0,0,2,1,2,1,0,2,2,2,1,0,1,2,0,2,1,2,2,0,2,2,2,2,2,1,1,1,1,1,2
Wesley Vonnie,364,RN,Critical Care,0,2,1,1,0,0,0,2,0,2,0,0,1,2,2,0,2,2,2,1,1,1,2,2,1,1,1,0,0,2,2,1,2,2,2,0,0,2,2,1,2,0
Fernando Doloris,365,RN,Labor,2,1,2,2,2,1,1,2,2,1,1,0,2,1,1,0,0,2,0,1,1,2,2,1,2,1,2,1,0,0,0,0,2,1,0,1,0,1,1,0,2,2
Tariq Butch,366,RN,Labor,1,2,2,2,2,1,0,2,2,1,0,0,2,2,1,2,0,2,2,0,0,0,0,0,1,0,0,1,1,1,0,2,1,0,1,2,2,0,2,2,2,1
Lily Jaida,367,RN,Labor,2,2,1,1,0,0,1,2,1,1,0,0,2,1,0,1,2,1,2,1,2,1,1,1,2,1,0,1,1,0,0,1,2,1,1,2,2,1,0,0,1,0
Zelda Jude,368,LPN,Forensic,2,0,1,0,1,0,2,0,2,1,2,2,1,2,2,0,2,0,2,0,0,0,1,1,2,1,1,0,0,0,1,0,1,1,1,2,0,2,1,0,2,2
Alfonso Socorro,369,LPN,Pediatric,2,0,1,2,2,0,1,2,0,1,1,0,1,0,0,2,2,2,1,1,2,1,2,2,0,1,2,1,0,0,0,0,2,0,2,0,1,2,1,1,2,0
Kaley Carmella,370,LPN,Surgery,0,1,0,2,1,0,1,2,1,2,1,1,0,2,2,0,1,0,1,1,2,1,2,1,0,0,0,1,2,2,1,2,2,1,1,2,2,1,2,1,2,0
Dwaine Roscoe,371,NA,Oncology,2,0,2,2,2,0,2,1,0,1,0,1,0,1,2,1,2,2,1,0,1,1,0,0,0,2,0,2,2,2,0,1,1,2,2,1,1,0,2,2,0,0
Gino Rosa,372,NA,Forensic,1,1,0,2,0,1,2,2,1,2,0,2,1,1,2,1,0,0,2,1,2,2,2,0,2,1,0,1,0,1,2,1,2,1,2,0,0,0,1,0,2,0
Carroll Leota,373,RN,Mental Health,0,1,2,1,0,2,2,0,1,0,1,0,2,0,2,2,0,0,2,2,2,2,1,0,0,0,2,1,2,2,1,0,1,0,1,0,1,2,0,2,1,2
Rosanna Faith,374,NA,Oncology,0,0,1,2,2,0,1,0,2,1,0,2,1,0,1,1,1,0,2,0,2,2,1,1,0,0,0,0,2,1,2,0,2,0,2,0,2,2,2,1,1,2
Sammy Rosalee,375,LPN,Surgery,2,0,2,2,0,2,2,2,2,1,2,0,0,0,0,0,0,2,2,1,2,2,1,0,0,0,2,0,0,0,1,0,1,0,1,2,2,1,1,0,2,2
Gail Jason,376,LPN,Oncology,0,0,2,0,0,2,2,0,2,2,0,0,2,1,1,0,0,0,2,0,1,0,0,0,0,2,1,2,1,0,1,1,2,2,2,0,1,2,1,2,2,2
Macie Rayshawn,377,RN,Family,1,1,0,1,2,1,0,2,2,2,0,2,1,0,2,0,2,1,0,2,1,0,0,1,1,2,2,0,1,0,0,1,1,1,1,1,0,2,1,1,1,0
Antone Jammie,378,RN,Forensic,2,1,2,2,2,1,1,1,1,2,0,1,1,2,1,1,1,0,0,0,0,1,1,1,2,2,2,1,0,1,1,2,0,1,2,2,1,2,0,1,1,2
Adda Ewald,379,NA,Forensic,2,1,2,1,0,0,2,2,0,2,0,0,1,0,2,0,1,0,0,0,0,2,0,2,2,0,2,1,0,0,2,1,2,1,1,2,1,0,2,0,1,2
Jerimiah Birdie,380,LPN,Family,0,0,1,1,0,1,2,1,0,2,0,0,2,0,0,1,0,2,1,0,1,2,0,0,0,0,1,0,2,1,1,2,0,1,1,2,2,2,2,2,1,0
Kristen Dominic,381,NA,Pediatric,0,2,1,2,2,2,2,0,0,2,1,0,0,0,1,1,1,0,0,2,0,2,2,0,1,1,2,1,1,0,0,2,2,0,0,0,2,1,1,0,1,0
Wanda Madalynn,382,RN,Forensic,0,2,1,0,0,1,1,2,1,0,0,1,1,1,0,2,0,0,1,2,1,0,1,2,0,1,2,2,2,1,2,1,2,1,2,0,1,0,1,0,1,0
Pollie Nikole,383,LPN,Labor,1,1,0,0,0,0,1,1,2,2,2,1,0,2,1,2,0,0,0,1,1,2,2,2,1,0,0,0,0,1,0,1,1,2,2,1,1,0,2,0,1,1
Edwin Heidi,384,NA,Labor,1,0,1,1,2,2,1,0,2,1,0,1,1,0,1,2,1,1,2,0,2,2,2,2,0,2,0,0,2,2,0,2,0,1,1,2,1,1,0,1,0,1
Jerry Jesus,385,RN,Labor,0,1,0,1,2,1,0,1,2,2,1,0,0,2,2,2,1,0,0,0,0,2,1,2,1,0,1,1,1,2,2,1,2,1,0,2,0,2,0,0,0,1
Maurine Alberto,386,NA,Oncology,0,2,1,2,0,1,2,1,1,0,0,2,1,1,2,2,2,1,0,2,0,1,2,0,0,2,0,1,2,2,2,2,1,0,2,1,0,0,0,2,2,1
Alphonso Jasmin,387,LPN,Oncology,0,2,1,0,1,0,1,2,2,0,0,0,0,0,1,2,2,2,1,1,1,2,0,1,2,2,1,0,2,1,1,2,0,0,2,1,1,0,2,2,2,1
Chandler Olen,388,NA,Critical Care,1,2,1,0,1,1,1,1,1,0,1,2,2,0,1,1,1,0,0,1,0,0,1,0,0,2,2,2,0,2,0,2,0,0,2,2,0,1,0,2,0,0
Kent Judson,389,RN,Oncology,2,2,1,1,1,0,1,1,2,0,1,0,2,2,2,1,2,0,0,1,1,0,1,0,2,1,0,1,0,2,2,0,2,0,1,2,1,2,2,1,2,1
Jacqueline Valarie,390,LPN,Pediatric,2,0,2,1,0,2,1,1,2,1,1,0,0,2,2,0,2,2,2,1,2,2,1,2,2,2,1,0,2,1,2,2,1,2,1,1,1,2,1,2,0,1
Carlene Theron,391,RN,Forensic,2,0,2,1,0,0,2,2,0,1,1,0,0,0,1,0,1,1,0,1,2,1,1,2,0,1,1,2,0,2,1,2,2,0,2,0,0,2,2,0,2,2
Stephanie Austyn,392,NA,Midwife,1,0,0,0,2,0,0,1,1,2,1,2,2,1,0,0,0,2,2,0,0,1,2,2,2,0,0,2,1,2,0,2,0,2,0,2,0,0,1,0,2,1
Etta Jasper,393,LPN,Mental Health,2,1,0,0,1,2,0,2,1,1,0,2,2,1,1,1,0,0,2,2,1,2,1,0,2,1,2,0,2,2,1,0,2,2,0,2,1,1,0,1,1,0
Tayler Collette,394,RN,Labor,1,1,2,2,2,1,1,1,0,0,1,0,1,2,2,2,2,2,1,2,1,0,2,2,0,0,0,1,0,2,2,2,0,1,1,1,0,2,0,0,1,0
Denis Estella,395,LPN,Pediatric,1,2,2,2,2,1,2,2,1,0,0,1,2,2,1,2,1,0,1,1,1,2,0,1,2,2,1,2,1,2,0,0,2,2,0,2,2,1,0,2,2,2
Saul Humberto,396,RN,Mental Health,0,2,1,1,1,0,2,0,0,2,0,1,1,0,2,0,0,1,2,2,0,1,0,2,1,2,0,2,1,1,2,1,1,0,0,2,1,0,0,1,0,2
Keshaun Ena,397,LPN,Pediatric,1,0,0,1,2,2,1,2,0,2,2,1,0,0,0,0,1,0,2,2,2,1,2,2,0,1,1,0,0,1,1,1,0,2,0,2,2,1,1,1,0,1
Zora Loni,398,NA,Forensic,2,2,2,1,0,2,0,1,0,0,1,1,1,0,0,1,1,0,0,2,0,0,1,2,0,2,2,2,0,0,2,2,2,2,2,2,0,0,0,1,0,2
Vernice Frank,399,RN,Oncology,0,1,0,1,0,1,1,0,1,2,0,1,1,2,1,0,0,0,1,2,1,2,1,1,0,1,1,2,1,1,1,2,0,2,2,2,1,1,0,0,2,0
Britney Madge,400,LPN,Mental Health,1,1,2,0,0,1,1,0,0,0,2,1,0,0,0,0,1,0,1,2,1,1,2,1,1,2,0,1,1,1,2,0,0,1,0,2,1,1,0,2,2,0
Stefanie Madeline,401,RN,Midwife,1,2,2,1,2,0,1,0,0,2,2,1,1,2,1,1,0,2,2,1,0,2,2,1,0,0,1,2,0,1,1,0,2,0,2,2,1,1,1,2,2,1
